1	A1	0.000128602	0.000128602	0.000128602	0.000128602	0.000128602	0.000128602	0.000128602	0.000128602	0.000128602	0.000128602	0.000128602	0.000128602	0.000128602	0.000128602	0.000128602	0.000128602	0.000128602	0.000246806	0.000364254	0.000416149	0.001659694	0.003932821	0.008540923	0.017561837	0.035733667	0.070792697	0.131317844	0.224312516	0.349515587	0.488812033	0.624453299	0.738404958	0.828350506	0.893370623	0.936845548	0.963223122	0.977400324	0.984102533	0.988094923	0.991513006	0.993950818	0.995441352	0.996042325	0.997923254	0.999317739	1	0.999562665	0.999230324	0.999291975	0.999272743
1	A2	0.000179608	0.000179608	0.000179608	0.000179608	0.000179608	0.000179608	0.000179608	0.000179608	0.000179608	0.000179608	0.000179608	0.000179608	0.000179608	0.000179608	0.000179608	0.000179608	0.000179608	0.000179608	0.000179608	0.000179608	0.002273869	0.009903957	0.022506566	0.046056071	0.09029998	0.167867309	0.289193416	0.441572035	0.600520527	0.734408308	0.830827764	0.892298403	0.928806474	0.950928778	0.965523539	0.976005962	0.98377398	0.989121509	0.992764759	0.995510101	0.997949974	0.999386985	1	0.999660451	0.999417463	0.998881308	0.998586057	0.997899243	0.997478541	0.997082612
1	A3	4.59333E-05	4.59333E-05	4.59333E-05	4.59333E-05	4.59333E-05	4.59333E-05	4.59333E-05	4.59333E-05	4.59333E-05	4.59333E-05	4.59333E-05	4.59333E-05	4.59333E-05	4.59333E-05	4.59333E-05	4.59333E-05	4.59333E-05	4.59333E-05	4.59333E-05	0.001707899	0.006440755	0.014996009	0.034243068	0.071097414	0.138005352	0.245701408	0.396339778	0.560005024	0.707430252	0.813465324	0.884359625	0.926982777	0.952675894	0.968599283	0.979626701	0.987387267	0.993035188	0.996145081	0.997793956	0.998229378	0.998665181	0.998989256	0.999377433	0.999543867	0.999773224	1	0.999660009	0.998834122	0.997885366	0.997482201
1	A4	4.51586E-05	4.51586E-05	4.51586E-05	4.51586E-05	4.51586E-05	4.51586E-05	4.51586E-05	4.51586E-05	4.51586E-05	4.51586E-05	4.51586E-05	4.51586E-05	4.51586E-05	4.51586E-05	4.51586E-05	4.51586E-05	4.51586E-05	4.51586E-05	0.000679609	0.007049852	0.01893065	0.042178405	0.083561292	0.158456122	0.276217838	0.432746647	0.59819064	0.739935253	0.840226046	0.904021836	0.943681517	0.969030014	0.985148837	0.994326836	0.998786751	1	0.999937708	0.999504463	0.999159521	0.998652238	0.998237202	0.997691024	0.997261697	0.996215021	0.995579121	0.995024908	0.995197878	0.995099448	0.994950789	0.994730666
1	A5	0.000192008	0.000192008	0.000192008	0.000192008	0.000192008	0.000192008	0.000192008	0.000192008	0.000192008	0.000192008	0.000192008	0.000192008	0.000192008	0.000192008	0.000192008	0.000192008	0.000192008	0.000192008	0.000192008	0.002706071	0.007095383	0.013759413	0.028413119	0.05675445	0.10970054	0.197961267	0.328667482	0.485433505	0.641247618	0.767422911	0.856055177	0.911014041	0.943111721	0.962805078	0.975699039	0.984911201	0.990756513	0.9943872	0.996329126	0.997497213	0.99825807	0.99864325	0.998827925	0.998678228	0.998348534	0.998247276	0.998207666	0.998734011	0.999433386	1
1	A6	4.00143E-05	4.00143E-05	4.00143E-05	4.00143E-05	4.00143E-05	4.00143E-05	4.00143E-05	4.00143E-05	4.00143E-05	4.00143E-05	4.00143E-05	4.00143E-05	4.00143E-05	4.00143E-05	4.00143E-05	4.00143E-05	4.00143E-05	4.00143E-05	0.001224639	0.004692415	0.011479304	0.024635566	0.048752096	0.093982419	0.172027345	0.292293529	0.444996616	0.604940317	0.742139711	0.842136736	0.905757725	0.943044036	0.964192878	0.976788742	0.983888228	0.987926363	0.989810476	0.991145266	0.992308634	0.993239827	0.994116924	0.994062061	0.994098916	0.993955698	0.994869923	0.995986202	0.997172996	0.998178603	0.999335813	1
1	A7	0.000309954	0.000309954	0.000309954	0.000309954	0.000309954	0.000309954	0.000309954	0.000309954	0.000309954	0.000309954	0.000309954	0.000309954	0.000309954	0.000309954	0.000309954	0.000309954	0.000309954	0.000309954	0.001295072	0.004908859	0.012198016	0.025897992	0.050812302	0.095094016	0.170108789	0.284848909	0.429414674	0.580645516	0.710581488	0.805756398	0.866125689	0.900056533	0.918258614	0.928355586	0.934704262	0.939393461	0.943083064	0.946913722	0.951832728	0.958711232	0.967024719	0.975383086	0.982499714	0.987844211	0.99162405	0.994651142	0.996894859	0.998703596	0.999592264	1
1	A8	4.95674E-06	4.95674E-06	4.95674E-06	4.95674E-06	4.95674E-06	4.95674E-06	4.95674E-06	4.95674E-06	4.95674E-06	4.95674E-06	4.95674E-06	4.95674E-06	4.95674E-06	4.95674E-06	4.95674E-06	4.95674E-06	4.95674E-06	4.95674E-06	4.95674E-06	0.001223384	0.005752222	0.014723287	0.032516884	0.064495366	0.121233015	0.212686746	0.339879658	0.485383141	0.625561003	0.741556228	0.827567243	0.885467537	0.920475011	0.941233159	0.954515512	0.964941011	0.974096811	0.981315697	0.987936189	0.99376047	1	0.999123635	0.988802177	0.968828902	0.95167898	0.94206933	0.940134401	0.940321663	0.94080905	0.941093835
1	A9	0.000170151	0.000170151	0.000170151	0.000170151	0.000170151	0.000170151	0.000170151	0.000170151	0.000170151	0.000170151	0.000559006	0.000170151	0.000170151	0.000170151	0.000170151	0.000170151	0.000170151	0.000170151	0.000170151	0.001410102	0.006306629	0.016438464	0.03412695	0.068659744	0.125634362	0.219484193	0.34830492	0.495045138	0.63343022	0.742640551	0.821282241	0.873344409	0.907390014	0.930269553	0.946150719	0.957664701	0.966903256	0.974857482	0.981393693	0.985768268	0.988114475	0.989561876	0.991396516	0.993674139	0.996131693	0.997929661	0.998793856	0.999200699	0.99961958	1
1	A10	0.000146432	0.000146432	0.000146432	0.000146432	0.000146432	0.000146432	0.000146432	0.000146432	0.000146432	0.000146432	0.000520309	0.000842582	0.000539538	0.000675692	0.000954366	0.000146432	0.000146432	0.000146432	0.000195587	0.000146432	0.000146432	0.000146432	0.000146432	0.000146432	0.001627923	0.005880079	0.016319101	0.035262556	0.069398393	0.129761509	0.227706486	0.365141961	0.51726859	0.659181053	0.770072609	0.850284164	0.903573244	0.938774703	0.962880171	0.978877695	0.989137212	0.994563561	0.997905291	0.999270063	1	0.998731077	0.997664568	0.996462831	0.996285445	0.996030085
1	A11	0.000534744	0.000534744	0.000534744	0.000534744	0.000534744	0.000534744	0.000534744	0.000534744	0.000534744	0.000534744	0.000534744	0.000636587	0.002258938	0.002971398	0.002887372	0.003449928	0.003058711	0.002505898	0.002020156	0.001535894	0.000889623	0.000750799	0.000534744	0.000656924	0.000534744	0.000534744	0.000534744	0.000534744	0.001690495	0.008179814	0.021674291	0.046782019	0.094697266	0.175010535	0.295493528	0.444228085	0.598930401	0.73204578	0.832680914	0.901002865	0.944227695	0.969264565	0.983564605	0.99134795	0.99613059	0.99871309	0.999965534	1	0.999044065	0.998271458
1	A12	3.56868E-05	3.56868E-05	3.56868E-05	3.56868E-05	3.56868E-05	3.56868E-05	3.56868E-05	3.56868E-05	3.56868E-05	3.56868E-05	3.56868E-05	0.002308859	0.003710001	0.005039693	0.004821578	0.005481225	0.004711036	0.004005919	0.00272409	0.001689184	0.001091387	0.000707881	0.000449223	3.56868E-05	3.56868E-05	3.56868E-05	3.56868E-05	3.56868E-05	3.56868E-05	3.56868E-05	3.56868E-05	0.003505188	0.017005342	0.04374422	0.090608521	0.170541997	0.289304527	0.438885973	0.591748362	0.724135008	0.823096236	0.893292106	0.938596091	0.966722918	0.982617611	0.990957468	0.996093937	0.999194678	1	0.999569335
1	B1	0.000116675	0.000116675	0.000116675	0.000116675	0.000116675	0.000116675	0.000116675	0.000116675	0.000116675	0.000116675	0.000116675	0.000116675	0.000116675	0.000116675	0.000116675	0.000116675	0.000116675	0.000116675	0.000116675	0.000116675	0.000116675	0.002066262	0.006944768	0.017634352	0.03749902	0.074639211	0.138289077	0.239146867	0.376268264	0.528456958	0.671028235	0.785067275	0.869050027	0.92502726	0.959717415	0.980520215	0.991830094	0.997359868	0.999266619	0.999648781	0.99959922	0.999777641	0.999885511	1	0.999506977	0.998753363	0.997874833	0.997571181	0.997393052	0.997399589
