1	A1	0.00094041	0.00094041	0.00094041	0.00094041	0.00094041	0.00094041	0.00094041	0.00094041	0.00094041	0.00094041	0.00094041	0.00094041	0.00094041	0.00094041	0.00094041	0.00094041	0.00094041	0.00094041	0.00094041	0.00094041	0.00158611	0.00094041	0.00094041	0.00094041	0.00094041	0.00865717	0.025851971	0.059474044	0.118957017	0.224505457	0.367567349	0.5347706	0.686093063	0.808626556	0.894885681	0.95085517	0.983164881	0.997748365	1	0.998650044
1	A2	0.000274671	0.000274671	0.000274671	0.000274671	0.000274671	0.000274671	0.000274671	0.000274671	0.000274671	0.000274671	0.000274671	0.000274671	0.000274671	0.000274671	0.000274671	0.000274671	0.000274671	0.000274671	0.000274671	0.000274671	0.000869505	0.000274671	0.000732285	0.003241923	0.010162911	0.022690283	0.053420306	0.116278646	0.214748257	0.34886538	0.498071529	0.643646611	0.765288726	0.85583504	0.916911267	0.954575405	0.977629628	0.990119337	0.997790428	1
1	A3	9.54769E-05	9.54769E-05	9.54769E-05	9.54769E-05	9.54769E-05	9.54769E-05	9.54769E-05	9.54769E-05	9.54769E-05	9.54769E-05	9.54769E-05	9.54769E-05	9.54769E-05	9.54769E-05	9.54769E-05	9.54769E-05	9.54769E-05	9.54769E-05	9.54769E-05	9.54769E-05	0.001628562	9.54769E-05	9.54769E-05	0.001836792	0.013375139	0.03669273	0.076916515	0.159826259	0.281033895	0.432720637	0.582722274	0.712253823	0.811204164	0.878608597	0.924408275	0.955327464	0.97654606	0.9903145	0.99723594	1
1	A4	0.001193101	0.001193101	0.001193101	0.001193101	0.001193101	0.001193101	0.001193101	0.001193101	0.001193101	0.001193101	0.001193101	0.001193101	0.001193101	0.001193101	0.001193101	0.001193101	0.001193101	0.001193101	0.001193101	0.001193101	0.001193101	0.001783701	0.014024396	0.036759512	0.050203018	0.096587315	0.173142704	0.284402559	0.407847545	0.520943974	0.635627944	0.737380274	0.835274373	0.913617137	0.970598766	0.994588769	1	0.995728523	0.994814865	0.993628477
1	A5	0.000387142	0.000387142	0.000387142	0.000387142	0.000387142	0.000387142	0.000387142	0.000387142	0.000387142	0.000387142	0.000387142	0.000387142	0.000387142	0.000387142	0.000387142	0.000387142	0.000387142	0.000387142	0.000387142	0.000387142	0.000387142	0.002334463	0.001637014	0.002164295	0.00880534	0.024377793	0.053005575	0.109730942	0.200521443	0.328290643	0.474487423	0.619097073	0.741319544	0.829493918	0.889892322	0.92981598	0.959738466	0.980201247	0.994668112	1
1	A6	0.0004916	0.0004916	0.0004916	0.0004916	0.0004916	0.0004916	0.0004916	0.0004916	0.0004916	0.0004916	0.0004916	0.0004916	0.0004916	0.0004916	0.0004916	0.0004916	0.0004916	0.0004916	0.0004916	0.0004916	0.0004916	0.0004916	0.004627764	0.013074496	0.027993921	0.048906721	0.095892043	0.172638972	0.286477707	0.425969912	0.575959284	0.713951083	0.820557354	0.894153787	0.940634238	0.969055435	0.985428029	0.993372104	0.998472409	1
1	A7	0.000881564	0.000881564	0.000881564	0.000881564	0.000881564	0.000881564	0.000881564	0.000881564	0.000881564	0.000881564	0.000881564	0.000881564	0.000881564	0.000881564	0.000881564	0.000881564	0.000881564	0.000881564	0.000881564	0.000881564	0.000881564	0.000881564	0.000881564	0.005593395	0.017586029	0.041887224	0.085420919	0.171628237	0.295274226	0.446686902	0.601857337	0.739666162	0.84128861	0.9038531	0.939441334	0.962053073	0.979136775	0.991419181	0.997898679	1
1	A8	0.024521431	0.024521431	0.024521431	0.024521431	0.024521431	0.024521431	0.024521431	0.024521431	0.024521431	0.024521431	0.024521431	0.024521431	0.024521431	0.024521431	0.024521431	0.024521431	0.024521431	0.024521431	0.024521431	0.024521431	0.647627974	0.843585225	0.419135784	0.120744213	0.024521431	0.024521431	0.073473727	0.333204103	1	0.534901803	0.141878008	0.024521431	0.414621215	0.250748888	0.171227982	0.024521431	0.024521431	0.024521431	0.024521431	0.024521431
1	B1	0.000272887	0.000272887	0.000272887	0.000272887	0.000272887	0.000272887	0.000272887	0.000272887	0.000272887	0.000272887	0.000272887	0.000272887	0.000272887	0.000272887	0.000272887	0.000272887	0.000272887	0.000272887	0.000272887	0.000272887	0.000272887	0.000272887	0.005467035	0.003808261	0.002617181	0.005941878	0.02224641	0.053753749	0.10312683	0.193088021	0.321630636	0.484574754	0.640887577	0.773921332	0.86798683	0.92916497	0.964088492	0.983843086	0.99536488	1
1	B2	0.000113318	0.000113318	0.000113318	0.000113318	0.000113318	0.000113318	0.000113318	0.000113318	0.000113318	0.000113318	0.000113318	0.000113318	0.000113318	0.000113318	0.000113318	0.000113318	0.000113318	0.000113318	0.000113318	0.000113318	0.000113318	0.000113318	0.002195815	0.00514072	0.011078077	0.027438894	0.059949916	0.125416182	0.22881147	0.370128228	0.522745385	0.666236875	0.781717462	0.866174528	0.922297671	0.958543974	0.978636408	0.990657334	0.997030516	1
1	B3	0.001203474	0.001203474	0.001203474	0.001203474	0.001203474	0.001203474	0.001203474	0.001203474	0.001203474	0.001203474	0.001203474	0.001203474	0.001203474	0.001203474	0.001203474	0.001203474	0.001203474	0.001203474	0.001203474	0.001203474	0.001203474	0.001203474	0.002535669	0.007984559	0.020902493	0.043564785	0.085029395	0.166991569	0.284227101	0.43411499	0.583134676	0.713289678	0.811910116	0.880203948	0.924933346	0.956102979	0.977957612	0.991982128	0.998550715	1
1	B4	0.002404153	0.002404153	0.002404153	0.002404153	0.002404153	0.002404153	0.002404153	0.002404153	0.002404153	0.002404153	0.002404153	0.002404153	0.002404153	0.002404153	0.002404153	0.002404153	0.002404153	0.002404153	0.002404153	0.002404153	0.002404153	0.004823133	0.011382256	0.022596932	0.037715361	0.079530376	0.154773339	0.252936021	0.371542458	0.499527894	0.619316923	0.736818749	0.833428492	0.920537828	0.971965264	1	0.99421034	0.983789974	0.983541942	0.987771492
1	B5	0.000537765	0.000537765	0.000537765	0.000537765	0.000537765	0.000537765	0.000537765	0.000537765	0.000537765	0.000537765	0.000537765	0.000537765	0.000537765	0.000537765	0.000537765	0.000537765	0.000537765	0.000537765	0.000537765	0.000537765	0.000798066	0.000537765	0.000978063	0.002536735	0.005850642	0.015216929	0.037796781	0.083718985	0.163178025	0.275891242	0.415911632	0.559497353	0.690739596	0.794474302	0.869619114	0.918920981	0.952332607	0.974797514	0.992380865	1
1	B6	0.000236177	0.000236177	0.000236177	0.000236177	0.000236177	0.000236177	0.000236177	0.000236177	0.000236177	0.000236177	0.000236177	0.000236177	0.000236177	0.000236177	0.000236177	0.000236177	0.000236177	0.000236177	0.000236177	0.000236177	0.000236177	0.000236177	0.00594624	0.014002419	0.029217886	0.057418661	0.11570105	0.209862607	0.338995765	0.487676028	0.636766467	0.76272563	0.853296687	0.91008738	0.944882311	0.964288147	0.978000975	0.987111409	0.996190819	1
